,Brand,Model,YOM,Fuel Type,Millage(KM),Price
4371,SUZUKI,ALTO,2015,Petrol,110000.0,31.9
4372,SUZUKI,ALTO,2015,Petrol,110000.0,32.8
4373,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4374,SUZUKI,ALTO,2006,Petrol,209000.0,23.5
4375,SUZUKI,ALTO,2015,Petrol,110000.0,32.0
4376,SUZUKI,ALTO,2015,Petrol,110000.0,30.5
4377,SUZUKI,ALTO,2015,Petrol,110000.0,31.0
4378,SUZUKI,ALTO,2013,Petrol,132000.0,29.25
4379,SUZUKI,ALTO,2006,Petrol,209000.0,24.02777777777778
4380,SUZUKI,ALTO,2015,Petrol,110000.0,34.9
4381,SUZUKI,ALTO,2011,Petrol,154000.0,26.2945945945946
4382,SUZUKI,ALTO,2015,Petrol,110000.0,33.95
4383,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4384,SUZUKI,ALTO,2015,Petrol,110000.0,31.8
4385,SUZUKI,ALTO,2015,Petrol,110000.0,35.0
4386,SUZUKI,ALTO,2015,Petrol,110000.0,32.8
4387,SUZUKI,ALTO,2011,Petrol,154000.0,26.2945945945946
4388,SUZUKI,ALTO,2015,Petrol,110000.0,32.0
4389,SUZUKI,ALTO,2015,Petrol,110000.0,33.5
4390,SUZUKI,ALTO,2015,Petrol,110000.0,34.25
4391,SUZUKI,ALTO,2015,Petrol,110000.0,34.6
4392,SUZUKI,ALTO,2010,Petrol,165000.0,26.5
4393,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4394,SUZUKI,ALTO,2002,Petrol,253000.0,28.9
4395,SUZUKI,ALTO,2017,Petrol,88000.0,35.95
4396,SUZUKI,ALTO,2011,Petrol,154000.0,26.75
4397,SUZUKI,ALTO,2015,Petrol,110000.0,32.75
4398,SUZUKI,ALTO,2012,Petrol,143000.0,27.5
4399,SUZUKI,ALTO,2011,Petrol,154000.0,25.0
4400,SUZUKI,ALTO,2004,Petrol,231000.0,33.75
4401,SUZUKI,ALTO,2015,Petrol,110000.0,34.5
4402,SUZUKI,ALTO,2010,Petrol,165000.0,28.2
4403,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4404,SUZUKI,ALTO,2015,Petrol,110000.0,32.3
4405,SUZUKI,ALTO,2011,Petrol,154000.0,25.25
4406,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4407,SUZUKI,ALTO,2012,Petrol,143000.0,24.75
4408,SUZUKI,ALTO,2015,Petrol,110000.0,32.6
4409,SUZUKI,ALTO,2010,Petrol,165000.0,26.538235294117648
4410,SUZUKI,ALTO,1997,Petrol,308000.0,18.5
4411,SUZUKI,ALTO,2006,Petrol,209000.0,24.25
4412,SUZUKI,ALTO,2015,Petrol,110000.0,33.5
4413,SUZUKI,ALTO,2013,Petrol,132000.0,29.39375
4414,SUZUKI,ALTO,2016,Petrol,99000.0,34.41428571428572
4415,SUZUKI,ALTO,2011,Petrol,154000.0,28.5
4416,SUZUKI,ALTO,2017,Petrol,88000.0,35.95
4417,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4418,SUZUKI,ALTO,2015,Petrol,110000.0,33.0
4419,SUZUKI,ALTO,2015,Petrol,110000.0,31.0
4420,SUZUKI,ALTO,2011,Petrol,154000.0,26.45
4421,SUZUKI,ALTO,2011,Petrol,154000.0,25.9
4422,SUZUKI,ALTO,2015,Petrol,110000.0,32.9
4423,SUZUKI,ALTO,2015,Petrol,110000.0,34.75
4424,SUZUKI,ALTO,2016,Petrol,99000.0,34.41428571428572
4425,SUZUKI,ALTO,2015,Petrol,110000.0,34.0
4426,SUZUKI,ALTO,2014,Petrol,121000.0,31.5
4427,SUZUKI,ALTO,2015,Petrol,110000.0,32.5
4428,SUZUKI,ALTO,2015,Petrol,110000.0,31.9
4429,SUZUKI,ALTO,2016,Petrol,99000.0,34.41428571428572
4430,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4431,SUZUKI,ALTO,2015,Petrol,110000.0,32.75
4432,SUZUKI,ALTO,2007,Petrol,198000.0,22.9
4433,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4434,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4435,SUZUKI,ALTO,2013,Petrol,132000.0,29.5
4436,SUZUKI,ALTO,2015,Petrol,110000.0,33.9
4437,SUZUKI,ALTO,2016,Petrol,99000.0,35.0
4438,SUZUKI,ALTO,2015,Petrol,110000.0,33.25
4439,SUZUKI,ALTO,2015,Petrol,110000.0,32.9
4440,SUZUKI,ALTO,2013,Petrol,132000.0,29.75
4441,SUZUKI,ALTO,2011,Petrol,154000.0,26.5
4442,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4443,SUZUKI,ALTO,2015,Petrol,110000.0,33.25
4444,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4445,SUZUKI,ALTO,2016,Petrol,99000.0,33.75
4446,SUZUKI,ALTO,2011,Petrol,154000.0,25.75
4447,SUZUKI,ALTO,2015,Petrol,110000.0,32.95
4448,SUZUKI,ALTO,2016,Petrol,99000.0,34.6
4449,SUZUKI,ALTO,2015,Petrol,110000.0,32.8
4450,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4451,SUZUKI,ALTO,2014,Petrol,121000.0,31.60277777777778
4452,SUZUKI,ALTO,2015,Petrol,110000.0,35.5
4453,SUZUKI,ALTO,2014,Petrol,121000.0,32.0
4454,SUZUKI,ALTO,2012,Petrol,143000.0,25.593749375
4455,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4456,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4457,SUZUKI,ALTO,2011,Petrol,154000.0,25.5
4458,SUZUKI,ALTO,2013,Petrol,132000.0,29.75
4459,SUZUKI,ALTO,2017,Petrol,88000.0,36.0
4460,SUZUKI,ALTO,2008,Petrol,187000.0,23.46
4461,SUZUKI,ALTO,2015,Petrol,110000.0,32.8
4462,SUZUKI,ALTO,2015,Petrol,110000.0,30.0
4463,SUZUKI,ALTO,2015,Petrol,110000.0,34.5
4464,SUZUKI,ALTO,2016,Petrol,99000.0,34.41428571428572
4465,SUZUKI,ALTO,2015,Petrol,110000.0,32.5
4466,SUZUKI,ALTO,2016,Petrol,99000.0,32.5
4467,SUZUKI,ALTO,2012,Petrol,143000.0,25.593749375
4468,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4469,SUZUKI,ALTO,2015,Petrol,110000.0,33.9
4470,SUZUKI,ALTO,2007,Petrol,198000.0,24.0195
4471,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4472,SUZUKI,ALTO,2010,Petrol,165000.0,25.9
4473,SUZUKI,ALTO,2015,Petrol,110000.0,34.0
4474,SUZUKI,ALTO,2007,Petrol,198000.0,22.795
4475,SUZUKI,ALTO,2010,Petrol,165000.0,26.75
4476,SUZUKI,ALTO,2015,Petrol,110000.0,33.8
4477,SUZUKI,ALTO,2015,Petrol,110000.0,33.8
4478,SUZUKI,ALTO,2015,Petrol,110000.0,31.5
4479,SUZUKI,ALTO,2010,Petrol,165000.0,25.35
4480,SUZUKI,ALTO,2014,Petrol,121000.0,32.0
4481,SUZUKI,ALTO,2015,Petrol,110000.0,33.5
4482,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4483,SUZUKI,ALTO,2015,Petrol,110000.0,33.02984496124031
4484,SUZUKI,ALTO,2007,Petrol,198000.0,23.25
4485,SUZUKI,ALTO,2014,Petrol,121000.0,33.5
4486,SUZUKI,ALTO,2015,Petrol,110000.0,32.75
4487,SUZUKI,ALTO,2007,Petrol,198000.0,23.65
4488,SUZUKI,ALTO,2017,Petrol,88000.0,35.95
4489,SUZUKI,ALTO,2015,Petrol,110000.0,32.95
4490,SUZUKI,ALTO,2009,Petrol,176000.0,25.15
4491,SUZUKI,ALTO,2015,Petrol,110000.0,32.6
4492,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.5
4493,SUZUKI,ALTO 800,2015,Petrol,110000.0,31.5
4494,SUZUKI,ALTO 800,2016,Petrol,99000.0,34.81
4495,SUZUKI,ALTO 800,2014,Petrol,121000.0,32.9
4496,SUZUKI,ALTO 800,2016,Petrol,99000.0,34.85
4497,SUZUKI,ALTO 800,2017,Petrol,88000.0,37.05
4498,SUZUKI,ALTO 800,2012,Petrol,143000.0,28.65000000000001
4499,SUZUKI,ALTO 800,2015,Petrol,110000.0,34.5
4500,SUZUKI,ALTO 800,2011,Petrol,154000.0,28.65000000000001
4501,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.95
4502,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.5
4503,SUZUKI,ALTO 800,2016,Petrol,99000.0,34.81
4504,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.9
4505,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4506,SUZUKI,ALTO 800,2018,Petrol,77000.0,37.05
4507,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.5
4508,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4509,SUZUKI,ALTO 800,2011,Petrol,154000.0,28.65000000000001
4510,SUZUKI,ALTO 800,2015,Petrol,110000.0,31.75
4511,SUZUKI,ALTO 800,2015,Petrol,110000.0,35.0
4512,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.1
4513,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4514,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.5
4515,SUZUKI,ALTO 800,2016,Petrol,99000.0,32.85
4516,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4517,SUZUKI,ALTO 800,2008,Petrol,187000.0,28.65000000000001
4518,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4519,SUZUKI,ALTO 800,2018,Petrol,77000.0,37.05
4520,SUZUKI,ALTO 800,2011,Petrol,154000.0,28.65000000000001
4521,SUZUKI,ALTO 800,2016,Petrol,99000.0,35.0
4522,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.0
4523,SUZUKI,ALTO 800,2017,Petrol,88000.0,37.05
4524,SUZUKI,ALTO 800,2018,Petrol,77000.0,37.05
4525,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.75
4526,SUZUKI,ALTO 800,2008,Petrol,187000.0,28.65000000000001
4527,SUZUKI,ALTO 800,2013,Petrol,132000.0,29.75
4528,SUZUKI,ALTO 800,2016,Petrol,99000.0,33.85
4529,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.9
4530,SUZUKI,ALTO 800,2014,Petrol,121000.0,31.8
4531,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.5
4532,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.0
4533,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4534,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.8
4535,SUZUKI,ALTO 800,2015,Petrol,110000.0,36.0
4536,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.5
4537,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.23653846153846
4538,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.25
4539,SUZUKI,ALTO 800,2013,Petrol,132000.0,32.5
4540,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.5
4541,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.8
4542,SUZUKI,ALTO 800,2018,Petrol,77000.0,37.05
4543,SUZUKI,ALTO 800,2014,Petrol,121000.0,31.0
4544,SUZUKI,ALTO 800,2011,Petrol,154000.0,28.65000000000001
4545,SUZUKI,ALTO 800,2015,Petrol,110000.0,33.25
4546,SUZUKI,ALTO 800,2014,Petrol,121000.0,31.5
4547,SUZUKI,ALTO 800,2014,Petrol,121000.0,31.8
4548,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.5
4549,SUZUKI,ALTO 800,2012,Petrol,143000.0,28.65000000000001
4550,SUZUKI,ALTO 800,2015,Petrol,110000.0,32.25
4551,SUZUKI,ALTO 800,2015,Petrol,110000.0,35.45
4552,SUZUKI,ALTO 800,2011,Petrol,154000.0,28.65000000000001
4553,SUZUKI,ALTO 800,2016,Petrol,99000.0,37.05
4554,SUZUKI,ALTO 800,2014,Petrol,121000.0,31.8
4555,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,30.0
4556,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,34.9
4557,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,34.9
4558,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,33.9
4559,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,32.45
4560,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,32.5
4561,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,32.5
4562,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,32.7
4563,SUZUKI,ALTO 800 LXI,2013,Petrol,132000.0,29.8
4564,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,31.5
4565,SUZUKI,ALTO 800 LXI,2016,Petrol,99000.0,33.75
4566,SUZUKI,ALTO 800 LXI,2011,Petrol,154000.0,26.25
4567,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,29.95
4568,SUZUKI,ALTO 800 LXI,2016,Petrol,99000.0,36.0
4569,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,33.5
4570,SUZUKI,ALTO 800 LXI,2013,Petrol,132000.0,29.8
4571,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,33.5
4572,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,34.5
4573,SUZUKI,ALTO 800 LXI,2011,Petrol,154000.0,26.5
4574,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,33.5
4575,SUZUKI,ALTO 800 LXI,2015,Petrol,110000.0,33.5
4576,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,33.0
4577,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,29.5
4578,SUZUKI,ALTO 800 LXI,2014,Petrol,121000.0,30.9
4579,SUZUKI,ALTO AVEO,2007,Petrol,198000.0,25.9
4580,SUZUKI,ALTO HA25S JAPAN,2003,Petrol,242000.0,32.75
4581,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4582,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,33.0
4583,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.75
4584,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.8
4585,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.75
4586,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4587,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4588,SUZUKI,ALTO JAPAN,2002,Petrol,253000.0,27.5
4589,SUZUKI,ALTO JAPAN,2008,Petrol,187000.0,32.9
4590,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.15
4591,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4592,SUZUKI,ALTO JAPAN,2015,Petrol,110000.0,50.5
4593,SUZUKI,ALTO JAPAN,2016,Hybrid,99000.0,52.54166666666667
4594,SUZUKI,ALTO JAPAN,2002,Petrol,253000.0,29.7
4595,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,53.05625
4596,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4597,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4598,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.75
4599,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.5
4600,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4601,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4602,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.9
4603,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4604,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4605,SUZUKI,ALTO JAPAN,2011,Petrol,154000.0,38.25
4606,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4607,SUZUKI,ALTO JAPAN,2015,Hybrid,110000.0,51.5
4608,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,49.9
4609,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.5
4610,SUZUKI,ALTO JAPAN,2016,Hybrid,99000.0,52.0
4611,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,52.5
4612,SUZUKI,ALTO JAPAN,1998,Petrol,297000.0,16.95
4613,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,53.25
4614,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4615,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4616,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4617,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,54.95
4618,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,31.95
4619,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4620,SUZUKI,ALTO JAPAN,2006,Petrol,209000.0,39.95
4621,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4622,SUZUKI,ALTO JAPAN,2018,Hybrid,77000.0,52.9
4623,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,53.5
4624,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4625,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4626,SUZUKI,ALTO JAPAN,2015,Petrol,110000.0,52.5
4627,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,31.95
4628,SUZUKI,ALTO JAPAN,2018,Hybrid,77000.0,53.05625
4629,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4630,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,55.25
4631,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,53.05625
4632,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4633,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4634,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,52.8
4635,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.0
4636,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.15
4637,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4638,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.75
4639,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4640,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4641,SUZUKI,ALTO JAPAN,2018,Hybrid,77000.0,51.9
4642,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4643,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,54.9
4644,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.15
4645,SUZUKI,ALTO JAPAN,2002,Petrol,253000.0,31.9
4646,SUZUKI,ALTO JAPAN,2006,Petrol,209000.0,39.95
4647,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,54.5
4648,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4649,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.15
4650,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4651,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4652,SUZUKI,ALTO JAPAN,2016,Hybrid,99000.0,52.54166666666667
4653,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,56.0
4654,SUZUKI,ALTO JAPAN,2008,Petrol,187000.0,32.9
4655,SUZUKI,ALTO JAPAN,2010,Petrol,165000.0,48.0
4656,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,33.5
4657,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4658,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.25
4659,SUZUKI,ALTO JAPAN,2015,Petrol,110000.0,51.5
4660,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4661,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4662,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4663,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4664,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,31.75
4665,SUZUKI,ALTO JAPAN,2018,Hybrid,77000.0,52.0
4666,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,30.25
4667,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4668,SUZUKI,ALTO JAPAN,2007,Petrol,198000.0,36.5
4669,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,52.25
4670,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,31.5
4671,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,31.85
4672,SUZUKI,ALTO JAPAN,2017,Hybrid,88000.0,53.575
4673,SUZUKI,ALTO JAPAN,2006,Petrol,209000.0,39.95
4674,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,53.05625
4675,SUZUKI,ALTO JAPAN,2016,Hybrid,99000.0,51.75
4676,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4677,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,51.8
4678,SUZUKI,ALTO JAPAN,2016,Electric,99000.0,52.54166666666667
4679,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,51.5
4680,SUZUKI,ALTO JAPAN,2015,Hybrid,110000.0,51.5
4681,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,34.5
4682,SUZUKI,ALTO JAPAN,2015,Petrol,110000.0,51.5
4683,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.97222222222222
4684,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4685,SUZUKI,ALTO JAPAN,2016,Petrol,99000.0,52.54166666666667
4686,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4687,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4688,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.0
4689,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,54.75
4690,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.25
4691,SUZUKI,ALTO JAPAN,2003,Petrol,242000.0,32.75
4692,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,33.5
4693,SUZUKI,ALTO JAPAN,2018,Petrol,77000.0,53.9
4694,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4695,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4696,SUZUKI,ALTO JAPAN,2017,Petrol,88000.0,53.575
4697,SUZUKI,ALTO JAPAN,2004,Petrol,231000.0,32.5
4698,SUZUKI,ALTO JAPAN HA24S,2011,Petrol,154000.0,38.25
4699,SUZUKI,ALTO JAPAN TURBO RS WORKS,2015,Petrol,110000.0,58.0
4700,SUZUKI,ALTO K10,2016,Petrol,99000.0,40.95
4701,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.5
4702,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4703,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4704,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.0
4705,SUZUKI,ALTO K10,2015,Petrol,110000.0,39.0
4706,SUZUKI,ALTO K10,2012,Petrol,143000.0,29.75
4707,SUZUKI,ALTO K10,2016,Petrol,99000.0,41.88
4708,SUZUKI,ALTO K10,2011,Petrol,154000.0,27.8
4709,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.5
4710,SUZUKI,ALTO K10,2012,Petrol,143000.0,29.8
4711,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.0
4712,SUZUKI,ALTO K10,2016,Petrol,99000.0,45.25
4713,SUZUKI,ALTO K10,2011,Petrol,154000.0,29.25
4714,SUZUKI,ALTO K10,2011,Petrol,154000.0,27.95
4715,SUZUKI,ALTO K10,2011,Petrol,154000.0,29.1
4716,SUZUKI,ALTO K10,2013,Petrol,132000.0,30.5
4717,SUZUKI,ALTO K10,2011,Petrol,154000.0,29.95
4718,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4719,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4720,SUZUKI,ALTO K10,2015,Petrol,110000.0,37.5
4721,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4722,SUZUKI,ALTO K10,2015,Petrol,110000.0,36.5
4723,SUZUKI,ALTO K10,2015,Petrol,110000.0,37.0
4724,SUZUKI,ALTO K10,2016,Petrol,99000.0,38.5
4725,SUZUKI,ALTO K10,2016,Petrol,99000.0,42.95
4726,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.85
4727,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.25
4728,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.0
4729,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4730,SUZUKI,ALTO K10,2015,Petrol,110000.0,39.0
4731,SUZUKI,ALTO K10,2011,Petrol,154000.0,30.0
4732,SUZUKI,ALTO K10,2015,Petrol,110000.0,41.25
4733,SUZUKI,ALTO K10,2011,Petrol,154000.0,26.5
4734,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.74375
4735,SUZUKI,ALTO K10,2012,Petrol,143000.0,27.5
4736,SUZUKI,ALTO K10,2012,Petrol,143000.0,30.5
4737,SUZUKI,ALTO K10,2016,Petrol,99000.0,41.75
4738,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.74375
4739,SUZUKI,ALTO K10,2012,Petrol,143000.0,28.0
4740,SUZUKI,ALTO K10,2015,Petrol,110000.0,39.5
4741,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.61363636363636
4742,SUZUKI,ALTO K10,2013,Petrol,132000.0,29.0
4743,SUZUKI,ALTO K10,2011,Petrol,154000.0,28.5
4744,SUZUKI,ALTO K10,2011,Petrol,154000.0,29.0
4745,SUZUKI,ALTO K10,2011,Petrol,154000.0,29.75
4746,SUZUKI,ALTO K10,2015,Petrol,110000.0,38.5
4747,SUZUKI,ALTO K10,2015,Petrol,110000.0,40.0
4748,SUZUKI,ALTO K10,2000,Petrol,275000.0,24.5
4749,SUZUKI,ALTO K10,2012,Petrol,143000.0,29.5
4750,SUZUKI,ALTO K10,2012,Petrol,143000.0,28.0
4751,SUZUKI,ALTO K10,2011,Petrol,154000.0,30.5
4752,SUZUKI,ALTO K10 VXI,2013,Petrol,132000.0,28.5
4753,SUZUKI,ALTO K10 VXI,2011,Petrol,154000.0,29.25
4754,SUZUKI,ALTO K10 VXI,2011,Petrol,154000.0,28.4
4755,SUZUKI,ALTO K10 VXI,2015,Petrol,110000.0,37.5
4756,SUZUKI,ALTO K10 VXI,2011,Petrol,154000.0,28.75
4757,SUZUKI,ALTO K10 VXI,2011,Petrol,154000.0,28.5
4758,SUZUKI,ALTO K10 VXI,2016,Petrol,99000.0,40.6875
4759,SUZUKI,ALTO L GRADE,2019,Petrol,66000.0,58.5
4760,SUZUKI,ALTO LXI,2010,Petrol,165000.0,26.9
4761,SUZUKI,ALTO LXI,2015,Petrol,110000.0,33.25
4762,SUZUKI,ALTO LXI,2015,Petrol,110000.0,32.25
4763,SUZUKI,ALTO LXI,2011,Petrol,154000.0,25.5
4764,SUZUKI,ALTO LXI,2015,Petrol,110000.0,32.78181818181818
